EventId,Theatre,EventDate,Year,Month,Day,PerformanceTitle,PerformanceType,PerformanceId,WorkId,TCPId,ActCount,WorkTitle,AuthorId,AuthorName,TheatronomicsGenreId,TheatronomicsGenreLabel
50082,Covent Garden,17960404,1796,4,4,Harlequin's Treasure 0,afterpiece,110784,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
50082,Covent Garden,17960404,1796,4,4,Harlequin's Treasure 1,afterpiece,110785,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
50082,Covent Garden,17960404,1796,4,4,Harlequin's Treasure 2,afterpiece,110786,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
50083,Drury Lane,17960405,1796,4,5,First Love,mainpiece,110787,3357,NULL,NULL,First Love,528,Richard Cumberland,2,Comedy
50083,Drury Lane,17960405,1796,4,5,The Doctor and the Apothecary,afterpiece,110788,3126,K105471.000,2,The Doctor and the Apothecary,578,James Cobb,14,Drama/entertainment
50084,Covent Garden,17960405,1796,4,5,Fontainbleau,mainpiece,110789,3002,K004179.000,3,"Fontainbleau; or, Our Way in France",574,John O'Keeffe,2,Comedy
50084,Covent Garden,17960405,1796,4,5,"British Fortitude and Hibernian Friendship; or, An Escape from France",afterpiece,110790,547,NULL,NULL,"British Fortitude and Hibernian Friendship; or, An Escape from France",662,John Cartwright Cross,14,Drama/entertainment
50084,Covent Garden,17960405,1796,4,5,The Irishman in London,afterpiece,110791,3242,NULL,NULL,"The Irishman in London; or, The Happy African",678,William Macready,4,Farce
50086,Drury Lane,17960406,1796,4,6,The Plain Dealer,mainpiece,110795,1037,A67202,5,The Plain Dealer,109,William Wycherley,2,Comedy
50086,Drury Lane,17960406,1796,4,6,The Prize,afterpiece,110796,3267,K007219.000,2,"The Prize; or, 2.5.3.8",658,Prince Hoare,4,Farce
50087,Covent Garden,17960406,1796,4,6,The Way To Get Married,mainpiece,110797,3379,K050119.000,5,The Way to Get Married,682,Thomas Morton,2,Comedy
50087,Covent Garden,17960406,1796,4,6,Harlequin's Treasure 0,afterpiece,110798,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
50087,Covent Garden,17960406,1796,4,6,Harlequin's Treasure 1,afterpiece,110799,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
50087,Covent Garden,17960406,1796,4,6,Harlequin's Treasure 2,afterpiece,110800,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
50088,Drury Lane,17960407,1796,4,7,Love For Love,mainpiece,110801,1295,A34302,5,Love for Love,187,William Congreve,2,Comedy
50088,Drury Lane,17960407,1796,4,7,My Grandmother,afterpiece,110802,3294,K013141.000,2,My Grandmother,658,Prince Hoare,4,Farce
50089,Covent Garden,17960407,1796,4,7,The Lie Of The Day,mainpiece,110803,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
50089,Covent Garden,17960407,1796,4,7,Lock and Key,afterpiece,110804,3381,K030147.000,2,Lock and Key,658,Prince Hoare,4,Farce
50089,Covent Garden,17960407,1796,4,7,Harlequin's Treasure 0,afterpiece,110805,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
50089,Covent Garden,17960407,1796,4,7,Harlequin's Treasure 1,afterpiece,110806,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
50089,Covent Garden,17960407,1796,4,7,Harlequin's Treasure 2,afterpiece,110807,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
50091,Drury Lane,17960408,1796,4,8,The Wheel Of Fortune,mainpiece,110810,3340,NULL,NULL,The Wheel of Fortune,528,Richard Cumberland,2,Comedy
50091,Drury Lane,17960408,1796,4,8,No Song No Supper,afterpiece,110811,3179,NULL,NULL,No Song No Supper,658,Prince Hoare,4,Farce
50092,Covent Garden,17960408,1796,4,8,The Mysteries Of The Castle,mainpiece,110812,3336,K021509.000,3,The Mysteries of the Castle,541,Miles Peter Andrews,14,Drama/entertainment
50092,Covent Garden,17960408,1796,4,8,A Divertisement,afterpiece,110813,3198,NULL,NULL,A Divertisement,662,John Cartwright Cross,6,Interlude
50093,Drury Lane,17960409,1796,4,9,Isabella,mainpiece,110816,1285,A60959,5,"The Fatal Marriage; or, The Innocent Adultery",159,Thomas Southerne,13,Tragedy
50093,Drury Lane,17960409,1796,4,9,The Spoil'd Child,afterpiece,110817,3176,K050370.000,2,The Spoil'd Child,501,Isaac Bickerstaffe,4,Farce
50094,Covent Garden,17960409,1796,4,9,"The Lad Of The Hills; Or, The Wicklow Gold Mine",mainpiece,110819,554,NULL,NULL,"The Lad of the Hills; or, The Wicklow Gold Mine",574,John O'Keeffe,NULL,NULL
50094,Covent Garden,17960409,1796,4,9,Crotchet Lodge,afterpiece,110820,3338,NULL,NULL,Crotchet Lodge,679,Thomas Hurlstone,4,Farce
50096,Drury Lane,17960411,1796,4,11,Macbeth,mainpiece,110824,731,A59503,5,Macbeth,13,Sir William Davenant,13,Tragedy
50096,Drury Lane,17960411,1796,4,11,Harlequin Captive,afterpiece,110825,3378,NULL,NULL,"Harlequin Captive; or, The Magick Fire",704,William Linley,9,Pantomime
50097,Covent Garden,17960411,1796,4,11,The Lad Of The Hills,mainpiece,110827,554,NULL,NULL,"The Lad of the Hills; or, The Wicklow Gold Mine",574,John O'Keeffe,NULL,NULL
50097,Covent Garden,17960411,1796,4,11,Harlequin's Treasure 0,afterpiece,110828,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
50097,Covent Garden,17960411,1796,4,11,Harlequin's Treasure 1,afterpiece,110829,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
50097,Covent Garden,17960411,1796,4,11,Harlequin's Treasure 2,afterpiece,110830,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
50098,Drury Lane,17960412,1796,4,12,Alexander The Great,mainpiece,110831,95,NULL,NULL,Alexander the Great,232,Daniel Purcell,NULL,NULL
50098,Drury Lane,17960412,1796,4,12,The Spoil'd Child,afterpiece,110832,3176,K050370.000,2,The Spoil'd Child,501,Isaac Bickerstaffe,4,Farce
50099,Covent Garden,17960412,1796,4,12,The Travellers In Switzerland,mainpiece,110835,3301,K043181.000,3,The Travellers in Switzerland,545,Henry Bate,2,Comedy
50099,Covent Garden,17960412,1796,4,12,The Follies of a Day,afterpiece,110836,526,NULL,NULL,The Follies of a Day,570,Thomas Holcroft,2,Comedy
50099,Covent Garden,17960412,1796,4,12,Arrived at Portsmouth,afterpiece,110837,3326,NULL,NULL,Arrived at Portsmouth,630,William Pearce,4,Farce
50101,Drury Lane,17960413,1796,4,13,The Smugglers,mainpiece,110842,3391,NULL,NULL,The Smugglers,716,Samuel Birch ,14,Drama/entertainment
50101,Drury Lane,17960413,1796,4,13,A Favourite Scene from New Hay [<i>Sylvester Daggerwood</i>],afterpiece,110843,3364,K022555.000,1,New Hay at the Old Market,606,"George Colman, the younger",NULL,NULL
50101,Drury Lane,17960413,1796,4,13,The Critic,afterpiece,110844,2824,K020290.000,3,The Critic,null,ull],2,Comedy
50101,Drury Lane,17960413,1796,4,13,The Wedding Day,afterpiece,110845,2292,NULL,NULL,The Wedding Day,382,Henry Fielding,2,Comedy
50102,Covent Garden,17960413,1796,4,13,The Lad Of The Hills,mainpiece,110846,554,NULL,NULL,"The Lad of the Hills; or, The Wicklow Gold Mine",574,John O'Keeffe,NULL,NULL
50102,Covent Garden,17960413,1796,4,13,"Modern Antiques; or, The Merry Mourners",afterpiece,110847,3206,K050218.000,2,"Modern Antiques; or, The Merry Mourners",574,John O'Keeffe,2,Comedy
50103,Drury Lane,17960414,1796,4,14,Jane Shore,mainpiece,110849,1562,NULL,NULL,The Tragedy of Jane Shore,230,Nicholas Rowe,13,Tragedy
50103,Drury Lane,17960414,1796,4,14,The Prize,afterpiece,110850,3267,K007219.000,2,"The Prize; or, 2.5.3.8",658,Prince Hoare,4,Farce
50104,Covent Garden,17960414,1796,4,14,The Way To Get Married,mainpiece,110851,3379,K050119.000,5,The Way to Get Married,682,Thomas Morton,2,Comedy
50104,Covent Garden,17960414,1796,4,14,Lock and Key,afterpiece,110852,3381,K030147.000,2,Lock and Key,658,Prince Hoare,4,Farce
50105,Drury Lane,17960415,1796,4,15,The Country Girl,mainpiece,110853,2549,K003059.000,5,The Country Girl,452,David Garrick,2,Comedy
50105,Drury Lane,17960415,1796,4,15,The Smugglers,afterpiece,110854,3391,NULL,NULL,The Smugglers,716,Samuel Birch ,14,Drama/entertainment
50106,Covent Garden,17960415,1796,4,15,Inkle And Yarico,mainpiece,110855,3096,NULL,NULL,Inkle and Yarico,606,"George Colman, the younger",2,Comedy
50106,Covent Garden,17960415,1796,4,15,Three Weeks after Marriage,afterpiece,110856,2717,NULL,NULL,Three Weeks After Marriage,486,Arthur Murphy,2,Comedy
50106,Covent Garden,17960415,1796,4,15,"The Point at Herqui; or, British Bravery Triumphant",afterpiece,110857,3392,NULL,NULL,"The Point at Herqui; or, British Bravery Triumphant",662,John Cartwright Cross,6,Interlude
50107,Drury Lane,17960416,1796,4,16,Isabella,mainpiece,110860,1285,A60959,5,"The Fatal Marriage; or, The Innocent Adultery",159,Thomas Southerne,13,Tragedy
50107,Drury Lane,17960416,1796,4,16,The Smugglers,afterpiece,110861,3391,NULL,NULL,The Smugglers,716,Samuel Birch ,14,Drama/entertainment
50108,Covent Garden,17960416,1796,4,16,The Merry Wives Of Windsor,mainpiece,110863,601,A11954,,The Merry Wives of Windsor,10,William Shakespeare,2,Comedy
50108,Covent Garden,17960416,1796,4,16,Oscar and Malvina,afterpiece,110864,3225,NULL,NULL,"Oscar and Malvina; or, The Hall of Fingal",659,James Byrne,9,Pantomime
50110,Drury Lane,17960418,1796,4,18,"Coriolanus; Or, The Roman Matron",mainpiece,110867,3134,NULL,NULL,"Coriolanus; or, The Roman Matron",586,John Philip Kemble,13,Tragedy
50110,Drury Lane,17960418,1796,4,18,The Citizen,afterpiece,110868,31,K034431.000,2,The Citizen,486,Arthur Murphy,4,Farce
50111,Covent Garden,17960418,1796,4,18,"King Henry The Fourth, First Part",mainpiece,110869,810,A11954,,"Henry the Fourth, Part I",10,William Shakespeare,NULL,NULL
50111,Covent Garden,17960418,1796,4,18,Harlequin's Treasure 0,afterpiece,110870,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
50111,Covent Garden,17960418,1796,4,18,Harlequin's Treasure 1,afterpiece,110871,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
50111,Covent Garden,17960418,1796,4,18,Harlequin's Treasure 2,afterpiece,110872,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
50112,Drury Lane,17960419,1796,4,19,The Smugglers,mainpiece,110873,3391,NULL,NULL,The Smugglers,716,Samuel Birch ,14,Drama/entertainment
50112,Drury Lane,17960419,1796,4,19,The Pannel,afterpiece,110874,3129,K007216.000,3,The Pannel,586,John Philip Kemble,2,Comedy
50112,Drury Lane,17960419,1796,4,19,My Grandmother,afterpiece,110875,3294,K013141.000,2,My Grandmother,658,Prince Hoare,4,Farce
50113,Covent Garden,17960419,1796,4,19,A New Way To Pay Old Debts,mainpiece,110876,653,A07241,5,A New Way to Pay Old Debts,7,Philip Massinger,2,Comedy
50113,Covent Garden,17960419,1796,4,19,British Fortitude and Hibernian Friendship,afterpiece,110877,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
50113,Covent Garden,17960419,1796,4,19,The Follies of a Day,afterpiece,110878,526,NULL,NULL,The Follies of a Day,570,Thomas Holcroft,2,Comedy
50115,Drury Lane,17960420,1796,4,20,Almeyda; Queen Of Granada,mainpiece,110882,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
50115,Drury Lane,17960420,1796,4,20,The Smugglers,afterpiece,110883,3391,NULL,NULL,The Smugglers,716,Samuel Birch ,14,Drama/entertainment
50116,Covent Garden,17960420,1796,4,20,Every One Has His Fault,mainpiece,110884,3262,K061103.000,5,Every One Has His Fault,623,Elizabeth Inchbald,2,Comedy
50116,Covent Garden,17960420,1796,4,20,Arrived at Portsmouth,afterpiece,110885,3326,NULL,NULL,Arrived at Portsmouth,630,William Pearce,4,Farce
