date,playTitle,authorName,originalTitle,originalAuthorName
1785-03-22,"Codrus, treurspel","Kasteleijn, Petrus Johannes",Codrus: ein Trauerspiel in fünf Aufzügen,"Cronegk, Johann Friedrich von"
1785-03-22,"De soldaat door dwang, kluchtige opera","Lynslager, Philip Frederik",,
1785-03-26,"Anthonius Hambroek, of De belegering van Formoza, treurspel","Nomsz, Johannes",,
1785-03-29,De ingebeelde zieke. Blyspél,Nil Volentibus Arduum group,"Le malade imaginaire, comédie","Molière (ps. Poquelin, Jean Baptiste)"
1785-03-31,"De wedergevonden zoon, blyspel","Hartsen, Antoni","L'Enfant prodigue, comédie",Voltaire
1785-04-02,Ifigenia. Treurspél [by Nil Volentibus Arduum group],Nil Volentibus Arduum group,Iphigénie,"Racine, Jean"
1785-04-04,"Titus, treurspel","Nomsz, Johannes","Titus, tragédie","Belloy, Pierre Laurent Buirette de"
1785-04-04,De Smirnsche Koopman,"Uylenbroek, P.J.",,
1785-04-07,De Smirnsche Koopman,"Uylenbroek, P.J.",,
1785-04-07,De doodelyke minnenyd; treurspel,"Hoeven, Willem van der",,
1785-04-09,De Smirnsche Koopman,"Uylenbroek, P.J.",,
1785-04-09,"Brittannicus, treurspel","Canjoncle, Johannes de","Britannicus, tragédie","Racine, Jean"
1785-04-11,"Annette en Lubin, opera bouffon","Neyts, Jacques Toussaint",Annette et Lubin : comédie,"Favart, Marie"
1785-04-11,"Amelia, of De hertog van Foix, treurspel","Nomsz, Johannes","Amélie, ou Le duc de Foix",Voltaire
1785-04-14,"Annette en Lubin, opera bouffon","Neyts, Jacques Toussaint",Annette et Lubin : comédie,"Favart, Marie"
1785-04-14,"Achilles, treurspel","Huydecoper, Balthasar",,
1785-04-16,"Hypermnestra, treurspel","Adriaansz, A.","Hypermnestre, tragédie","Lemierre, Antoine Marin"
1785-04-16,"Het verloren lam, zangspel","Doornik, Jan Gerard","La clochette, comédie","Anseaume, Louis"
1785-04-18,"De gewaande onnozele juffer, of De belagchelyke poëet. Blyspel","Soetens, Abraham","La fausse Agnès, ou le poète campagnard, comédie","Destouches, (ps. Philippe Néricault)"
1785-04-18,"Het verloren lam, zangspel","Doornik, Jan Gerard","La clochette, comédie","Anseaume, Louis"
1785-09-12,"Maria van Bourgondiën, Gravinne van Holland","Winter-van Merken, Lucretia Wilhelmina van",,
1785-09-12,"Roosje en Colas, Opera","Lynslager, Philip Frederik","Rose et Colas, opéra-comique","Sedaine, Michel Jean"
1785-09-15,Haat en nydt,"Ogier, Willem",,
1785-09-15,Agamemnon. Treurspel,"Rijk, Frans",Agamemnon. Tragedie,"Boyer, Claude"
1785-09-17,De drie gebroeders medeminnaars; kluchtspel,"Elvervelt, Henrik van",Les trois freres rivaux,"La Font, Joseph de"
1785-09-17,"Jacob Simonszoon de Rijk, treurspel","Winter-van Merken, Lucretia Wilhelmina van",,
1785-09-19,"De zwetser, kluchtspel","Langendijk, Pieter",,
1785-09-19,Andromeda. Treurspel,"Rijk, Frans",Andromède. Tragedie,"Corneille, Pierre"
1785-09-20,Andromeda. Treurspel,"Rijk, Frans",Andromède. Tragedie,"Corneille, Pierre"
1785-09-20,De vermakelyke rouw,"Peys, Adriaen","Le deuil, comédie","Hauteroche, Noe͏̈l Le Breton (sieur d' )"
1785-09-21,"De ontrouwe voogd, kluchtspel","Bernagie, Pieter",,
1785-09-21,Andromeda. Treurspel,"Rijk, Frans",Andromède. Tragedie,"Corneille, Pierre"
1785-09-22,"De dood van Willem den Eersten, prins van Oranje","Bruin, Claas",,
1785-09-23,Don Quichot op de bruiloft van Kamácho; blyspel,"Langendijk, Pieter",,
1785-09-24,"Achilles, treurspel","Huydecoper, Balthasar",,
1785-09-26,"Konradyn, koning van Napels en Siciliën. Treurspel","Smids, Ludolph",,
1785-09-27,"Beslikte Swaantje, en drooge Fobert; of De boere rechtbank","Alewyn, Abraham",,
1785-09-28,De doodelyke minnenyd; treurspel,"Hoeven, Willem van der",,
1785-09-29,"Min in't lazarus-huys, blyspel","Focquenbroch, Willem Godschalk van",Los locos de Valencia,"Lope de Vega y Carpio, Félix"
1785-09-30,"Min in't lazarus-huys, blyspel","Focquenbroch, Willem Godschalk van",Los locos de Valencia,"Lope de Vega y Carpio, Félix"
1785-10-01,"Min in't lazarus-huys, blyspel","Focquenbroch, Willem Godschalk van",Los locos de Valencia,"Lope de Vega y Carpio, Félix"
1785-10-03,De verlooren schildwacht. Kluchtspel,"Pluimer, Joan",,
1785-10-03,"Sigismundus, prins van Polen, of Het leeven is een droom. Treurspel","Hooff, Nicolaas Willem op den","Sigismundus, prince van Polen, of 't Leven is een droom. Bly-eyndigh treur-spel","Schouwenbergh, NN"
1785-10-04,De ingebeelde zieke. Blyspél,Nil Volentibus Arduum group,"Le malade imaginaire, comédie","Molière (ps. Poquelin, Jean Baptiste)"
1785-10-04,"De vlugt van Eneas, of De dood van Dido; treurspel, in straatliedjes","Lynslager, Philip Frederik",,
1785-10-05,"De stantvastige Genoveva, ofte Herstelde onnooselheyt. Bly-eyndend-treurspel","Wouthers, Anthoon Frans","Genevieve, ou l'Innocence reconnue","d'Aure, Francois"
1785-10-06,"Roosje en Colas, Opera","Lynslager, Philip Frederik","Rose et Colas, opéra-comique","Sedaine, Michel Jean"
1785-10-06,"De deserteur uit kinderliefde, blyspel","Spatzier, Anthony",Der Deserteur aus Kindesliebe,"Stephanie der Jüngere, Johann Gottlieb,"
1785-10-07,"Don Louis de Vargas, of Edelmoedige wraek","Heynck, Dirk Pietersz",El tejedor de Segovia,"Ruiz de Alarcón y Mendoza, Juan"
1785-10-08,"Cato, of De ondergang der roomsche vryheid","Angelkot jr., Hermannus","Cato, a Tragedy","Addison, Joseph"
1785-10-10,"Amelia, of De hertog van Foix, treurspel","Nomsz, Johannes","Amélie, ou Le duc de Foix",Voltaire
1785-10-13,"Het school voor de vrouwen, blyspel","Arents, Thomas",L'école des femmes,"Molière (ps. Poquelin, Jean Baptiste)"
1785-10-13,"Verliefde Brechje, kluchtspel","Haps, Pieter Willem van",,
1785-10-15,Ifigenia. Treurspél [by Nil Volentibus Arduum group],Nil Volentibus Arduum group,Iphigénie,"Racine, Jean"
1785-10-17,"De Cid, treurspel","Nomsz, Johannes",Le Cid. Tragi-comedie.,"Corneille, Pierre"
1785-10-20,"De gewaande onnozele juffer, of De belagchelyke poëet. Blyspel","Soetens, Abraham","La fausse Agnès, ou le poète campagnard, comédie","Destouches, (ps. Philippe Néricault)"
1785-10-20,De vermakelyke rouw,"Peys, Adriaen","Le deuil, comédie","Hauteroche, Noe͏̈l Le Breton (sieur d' )"
1785-10-22,"Pyrrhus, treurspel","Feitama, Sybrand","Pyrrhus, tragedie","Crébillon, Prosper Jolyot de"
1785-10-24,"Zemire en Azor, zangspel","Pypers, Pieter",Zémire et Azor,"Marmontel, Jean François"
1785-10-24,De bedrogen officier,"Elvervelt, Henrik van",Diderik Menschenskræk,"Holberg, Ludvig"
1785-10-25,"Zemire en Azor, zangspel","Pypers, Pieter",Zémire et Azor,"Marmontel, Jean François"
1785-10-25,"Krispyn, medicyn","Lacroix, Pieter de",Crispin médecin,"Hauteroche, Noe͏̈l Le Breton (sieur d' )"
1785-10-31,"Zemire en Azor, zangspel","Pypers, Pieter",Zémire et Azor,"Marmontel, Jean François"
1785-10-31,"De listige vryster, óf De verschalkte voogd; blyspél","Vincent, Ysbrand",L'école des maris,"Molière (ps. Poquelin, Jean Baptiste)"
1785-11-01,"Krispyn filozoof, blyspél","Styl, Simon",,
1785-11-01,"Zemire en Azor, zangspel","Pypers, Pieter",Zémire et Azor,"Marmontel, Jean François"
1785-11-07,"De vrék, blyspél","Pluimer, Joan",L'Avare ou l’École du mensonge,"Molière (ps. Poquelin, Jean Baptiste)"
1785-11-07,"De geschaakte bruid, of de verliefde reizegers; blijspel","Rijndorp, Jacob van","Les carrosses d'Orleans, comédie","La Chapelle, Jean de"
1785-11-08,De doodelyke minnenyd; treurspel,"Hoeven, Willem van der",,
1785-11-08,"De verwarde jalousy, bly-spel","Focquenbroch, Willem Godschalk van","Sganarelle, ou le cocu imaginaire","Molière (ps. Poquelin, Jean Baptiste)"
1785-11-12,"De spilpenning, of Verkwistende vrouw, blijspel","Asselijn, Thomas",,
1785-11-12,"Polyxena, treurspel [by M. Bode]","Bode, Matthias",Polyxène,"La Fosse, Antoine de"
1785-11-14,"De hoefsmit, blyspel; met zang","Menkema (jr.), Johannes","Le maréchal-ferrant, opéra comique","Quétant, Antoine-François"
1785-11-14,De vader des huisgezins; tooneelspel,"Elvervelt, Henrik van","Le père de famille, comédie","Diderot, Denis"
1785-11-15,"De hoefsmit, blyspel; met zang","Menkema (jr.), Johannes","Le maréchal-ferrant, opéra comique","Quétant, Antoine-François"
1785-11-15,"De dood van Johan en Garcias, of De onzydige regtspleeging van Cosmos de Medicis, groothertog van Toscanen. Treurspel","Bruin, Claas",,
1785-11-19,"Zelmire, treurspel","Hooff, Nicolaas Willem op den","Zelmire, tragédie","Belloy, Pierre Laurent Buirette de"
1785-11-19,"De hoefsmit, blyspel; met zang","Menkema (jr.), Johannes","Le maréchal-ferrant, opéra comique","Quétant, Antoine-François"
1785-11-21,"Gaston en Bayard, Treurspel","Doornik, Jan Gerard","Gaston et Baïard, tragédie","Belloy, Pierre Laurent Buirette de"
1785-11-21,Schoole voor de moeders,"Regtering, Hendrik Willem",L'école des meres,"Carlet de Chamblain de Marivaux, Pierre"
1785-11-26,"Gaston en Bayard, Treurspel","Doornik, Jan Gerard","Gaston et Baïard, tragédie","Belloy, Pierre Laurent Buirette de"
1785-11-26,De bedrogen officier,"Elvervelt, Henrik van",Diderik Menschenskræk,"Holberg, Ludvig"
1785-11-28,"Gaston en Bayard, Treurspel","Doornik, Jan Gerard","Gaston et Baïard, tragédie","Belloy, Pierre Laurent Buirette de"
1785-11-29,"Krelis Louwen, of Alexander de Groote op het poëetemaal","Langendijk, Pieter",,
1785-12-03,Elektra,"Vondel, Joost van den",Electra,Sophocles
1785-12-05,"De Deserteur, Tooneelspel","Ruloffs, Bartholomeus","Le déserteur, drame","Mercier, Louis Sébastien"
1785-12-05,"De gewaande heidin, of De bedrogen gelukzoeker; kluchtspel","Elvervelt, Henrik van",,
1785-12-06,"Krispyn, medevryer van zyn heer. Kluchtspel","Koenerding, Johannes Andreas",Crispin rival de son maître,"Lesage, Alain René"
1785-12-06,"De Deserteur, Tooneelspel","Ruloffs, Bartholomeus","Le déserteur, drame","Mercier, Louis Sébastien"
1785-12-10,De huwelyken staat. Kluchtspél,"Bernagie, Pieter",,
1785-12-10,"De Deserteur, Tooneelspel","Ruloffs, Bartholomeus","Le déserteur, drame","Mercier, Louis Sébastien"
1785-12-12,"Rhadamistus en Zenobia, treurspel","Bogaert, Abraham","Rhadamiste et Zénobie, tragédie","Crébillon, Prosper Jolyot de"
1785-12-12,"Teunis en Teuntje, tooneelspel met zang","Uylenbroek, P.J.","Toinon Et Toinette: Comédie En Deux Actes En Prose, Meslée D'Ariettes","Jullien dit Desboulmiers, Jean-Auguste"
1785-12-13,"Teunis en Teuntje, tooneelspel met zang","Uylenbroek, P.J.","Toinon Et Toinette: Comédie En Deux Actes En Prose, Meslée D'Ariettes","Jullien dit Desboulmiers, Jean-Auguste"
1785-12-13,De Vriendschap,"Winde, Martinus van",,
1785-12-17,"Brittannicus, treurspel","Canjoncle, Johannes de","Britannicus, tragédie","Racine, Jean"
1785-12-17,"Teunis en Teuntje, tooneelspel met zang","Uylenbroek, P.J.","Toinon Et Toinette: Comédie En Deux Actes En Prose, Meslée D'Ariettes","Jullien dit Desboulmiers, Jean-Auguste"
1785-12-19,Gysbreght van Aemstel,"Vondel, Joost van den",,
1785-12-19,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
1785-12-20,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
1785-12-20,Gysbreght van Aemstel,"Vondel, Joost van den",,
1785-12-27,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
1785-12-27,Gysbreght van Aemstel,"Vondel, Joost van den",,
1786-01-02,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
1786-01-02,Gysbreght van Aemstel,"Vondel, Joost van den",,
1786-01-03,Gysbreght van Aemstel,"Vondel, Joost van den",,
1786-01-03,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
1786-01-07,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
1786-01-07,Gysbreght van Aemstel,"Vondel, Joost van den",,
1786-01-09,"Gustavus, treurspel","Pater, Lucas","Gustave Wasa, tragédie","Piron, Alexis"
1786-01-10,"Aarnout en Adolf van Egmond, hertogen van Gelder. Treurspel","Bruin, Claas",,
1786-01-14,"Jacoba van Beieren, gravin van Holland en Zeeland. Treurspel","Marre, Jan de",,
1786-01-16,"Brutus, treurspel [by Feitama]","Feitama, Sybrand","Le Brutus, tragédie",Voltaire
1786-01-17,"De malle wédding óf Gierige Geeraard, blyspél [by Nil Volentibus Arduum group]",Nil Volentibus Arduum group,"La folle gageure, ou Les divertissemens de la comtesse de Pembroc","Le Métel de Boisrobert, François"
1786-01-21,"Rodogune, prinsesse der Parthen [by F. Rijk]","Rijk, Frans","Rodogune, princesse des Parthes","Corneille, Pierre"
1786-01-23,De minderjarige; blyspel,"Hartsinck, Jan Jacob","La Pupille, comédie","Fagan, Christophe Barthélemy"
1786-01-23,"De vrouw naar de waereld, blyspel","Hartsen, Antoni",Der Schein betrügt,"Brandes, Johann Christian"
1786-01-24,"De ontrouwe voogd, kluchtspel","Bernagie, Pieter",,
1786-01-24,"Margaretha van Henegouwen, gravin van Holland en Zeeland; treurspel","Fokke, Jan",,
1786-01-28,"Olimpia, treurspel [by L. Pater]","Pater, Lucas",Olympie,Voltaire
1786-01-30,"De deugdzaame armoede, zeedig blyspel","Hartsinck, Jan Jacob",L'indigent,"Mercier, Louis Sébastien"
1786-01-30,De dankbaare zoon; zedig blyspel,"Elvervelt, Henrik van",Der dankbare Sohn. Lustspiel,"Engel, Johann Jakob"
1786-01-31,"Melanie, of De rampzalige kloosterdwang, treurspel","Heyligert, Cornelis","Mélanie, ou les Vœux forcés","Harpe, Jean-Francois de la"
1786-02-04,"De stiefvaar, blijspel","Asselijn, Thomas",,
1786-02-04,"Anthonius Hambroek, of De belegering van Formoza, treurspel","Nomsz, Johannes",,
1786-02-06,Het eiland van verwarring; blyspel,"Elvervelt, Henrik van",,
1786-02-11,"De wiskunstenaars, of 't Gevluchte juffertje","Langendijk, Pieter",,
1786-02-13,"Hypermnestra, treurspel","Adriaansz, A.","Hypermnestre, tragédie","Lemierre, Antoine Marin"
1786-02-13,"Fanny, of Het gelukkig berouw. Zedenspel","Heyligert, Cornelis","Fanni, ou l'Heureux repentir, histoire anglaise","Baculard d'Arnaud, François Thomas Marie de"
1786-02-14,"Romeo en Julia, Tooneelspel","Fremery, Barend",Romeo und Julie. Ein bürgerliches Trauerspiel in fünf Aufzügen,"Weisse, C.F."
1786-02-18,"De Hagenaar te Enkhuizen, blyspel","Hartsinck, Jan Jacob","Le Français à Londres, comédie","Boissy, Louis de"
1786-02-18,"Mahomet, treurspel [by Hartsen]","Hartsen, Antoni",Le Fanatisme ou Mahomet le Prophète,Voltaire
1786-02-20,Lucius Junius Brutus grondlegger der roomsche vrijheid. Treurspel.,"Bruin, Claas",,
1786-02-20,"De sprekende schilderij, zangspel","Ruloffs, Bartholomeus","Le tableau parlant, opéra comique","Anseaume, Louis"
1786-02-21,"Romeo en Julia, Tooneelspel","Fremery, Barend",Romeo und Julie. Ein bürgerliches Trauerspiel in fünf Aufzügen,"Weisse, C.F."
1786-02-27,"Béverly, of De gevolgen der speelzucht; burger treurspel","Doornik, Jan Gerard","Beverlei, tragédie bourgeoise imitée de l'anglois, de ""The Gamester"", d'Édouard Moore, en 5 actes et en vers libres","Saurin, Bernard Joseph"
1786-02-27,"De twee jagers, en het melk-meysje, zang-spel","Lynslager, Philip Frederik","Les Deux Chasseurs et la Laitière, opéra-comique","Anseaume, Louis"
1786-03-06,"Het beleg der stad Calais, treurspel","Zweerts, Philip","Le siège de Calais, tragédie","Belloy, Pierre Laurent Buirette de"
1786-03-06,"De zwetser, kluchtspel","Langendijk, Pieter",,
1786-03-07,"De vrijer in de kist, kluchtspel",Nil Volentibus Arduum group,Pekelharing,"Vos, Isaac"
1786-03-07,"Hypermnestra, treurspel","Adriaansz, A.","Hypermnestre, tragédie","Lemierre, Antoine Marin"
1786-03-11,"De schipbreuk, of De lykstaetsie van Krispyn; kluchtspel","Elias, Jacob","Le naufrage, ou La pompe funèbre de Crispin","La Font, Joseph de"
1786-03-11,"Het beleg der stad Calais, treurspel","Zweerts, Philip","Le siège de Calais, tragédie","Belloy, Pierre Laurent Buirette de"
1786-03-13,"Alzire, of De Amerikanen; treurspel","Feitama, Sybrand","Alzire, ou les Américains, tragédie",Voltaire
1786-03-13,De drie gebroeders medeminnaars; kluchtspel,"Elvervelt, Henrik van",Les trois freres rivaux,"La Font, Joseph de"
1786-03-14,"Het verloren lam, zangspel","Doornik, Jan Gerard","La clochette, comédie","Anseaume, Louis"
1786-03-18,"De Deserteur, Tooneelspel","Ruloffs, Bartholomeus","Le déserteur, drame","Mercier, Louis Sébastien"
1786-03-18,"Het verloren lam, zangspel","Doornik, Jan Gerard","La clochette, comédie","Anseaume, Louis"
1786-03-20,De Vriendschap,"Winde, Martinus van",,
1786-03-20,Het onbesturven' weeuwtje. Kluchtig blijspel,"Huybert van Kruiningen, Pieter Anthony de",Le mari retrouvé. Comédie,"Dancourt, Florent Carton"
1786-03-21,"De twee jagers, en het melk-meysje, zang-spel","Lynslager, Philip Frederik","Les Deux Chasseurs et la Laitière, opéra-comique","Anseaume, Louis"
1786-03-21,Don Quichot op de bruiloft van Kamácho; blyspel,"Langendijk, Pieter",,
1786-03-25,"Verliefde Brechje, kluchtspel","Haps, Pieter Willem van",,
1786-03-25,"Gaston en Bayard, Treurspel","Doornik, Jan Gerard","Gaston et Baïard, tragédie","Belloy, Pierre Laurent Buirette de"
1786-03-27,"Melanie, of De rampzalige kloosterdwang, treurspel","Heyligert, Cornelis","Mélanie, ou les Vœux forcés","Harpe, Jean-Francois de la"
1786-03-28,"Krispyn, testateur en gelegateerde, of De erfgenaam door list; blyspel","Lochem, Hermanus van",Le légataire universel,"Regnard, Jean François"
1786-04-01,"Zaïre, treurspel [by Nomsz]","Nomsz, Johannes","Zaïre, tragedie",Voltaire
1786-04-03,"De wedergevonden zoon, blyspel","Hartsen, Antoni","L'Enfant prodigue, comédie",Voltaire
1786-04-08,"Monzongo of de koningklyke slaaf, treurspel","Winter, Nicolaas Simon van",,
1786-04-10,"Tancredo, treurspel","Zweerts, Bruno","Tancrède, tragédie",Voltaire
1786-04-11,"De vrék, blyspél","Pluimer, Joan",L'Avare ou l’École du mensonge,"Molière (ps. Poquelin, Jean Baptiste)"
1786-04-15,"Jacoba van Beieren, gravin van Holland en Zeeland. Treurspel","Marre, Jan de",,
1786-04-18,Demophontes; treurspel,"Westerwijk, Gerard (Vertaler)",Demofoonte,"Metastasio, Pietro"
1786-04-20,"Titus, treurspel","Nomsz, Johannes","Titus, tragédie","Belloy, Pierre Laurent Buirette de"
1786-04-22,"Gaston en Bayard, Treurspel","Doornik, Jan Gerard","Gaston et Baïard, tragédie","Belloy, Pierre Laurent Buirette de"
1786-09-11,"Monzongo of de koningklyke slaaf, treurspel","Winter, Nicolaas Simon van",,
1786-09-11,"De listige vryster, óf De verschalkte voogd; blyspél","Vincent, Ysbrand",L'école des maris,"Molière (ps. Poquelin, Jean Baptiste)"
1786-09-14,"Amelia, of De hertog van Foix, treurspel","Nomsz, Johannes","Amélie, ou Le duc de Foix",Voltaire
1786-09-14,"Krispyn, medevryer van zyn heer. Kluchtspel","Koenerding, Johannes Andreas",Crispin rival de son maître,"Lesage, Alain René"
1786-09-16,De huwelyken staat. Kluchtspél,"Bernagie, Pieter",,
1786-09-16,"Zelmire, treurspel","Hooff, Nicolaas Willem op den","Zelmire, tragédie","Belloy, Pierre Laurent Buirette de"
1786-09-18,"De soldaat door dwang, kluchtige opera","Lynslager, Philip Frederik",,
1786-09-18,Wilson; tooneelspel,"Teeuwsen, Hendrik",Le fabricant de Londres. Drame,"Fenouillot de Falbaire de Quingey, Charles Georges"
1786-09-21,"De soldaat door dwang, kluchtige opera","Lynslager, Philip Frederik",,
1786-09-21,"Het school voor de vrouwen, blyspel","Arents, Thomas",L'école des femmes,"Molière (ps. Poquelin, Jean Baptiste)"
1786-09-23,De dankbaare zoon; zedig blyspel,"Elvervelt, Henrik van",Der dankbare Sohn. Lustspiel,"Engel, Johann Jakob"
1786-09-23,"Jacob Simonszoon de Rijk, treurspel","Winter-van Merken, Lucretia Wilhelmina van",,
1786-09-25,De gekroonde na haar dood. Treurspel,"Heulen, Christiaan van",Reinar después de morir,"Vélez de Guevara, Luis"
1786-09-26,De ingebeelde zieke. Blyspél,Nil Volentibus Arduum group,"Le malade imaginaire, comédie","Molière (ps. Poquelin, Jean Baptiste)"
