year,date,title,author
1767,1767-03-30,De dood van de graaven Egmond en Hoorne. Treurspel,"Asselijn, Thomas"
1767,1767-03-30,"De ontrouwe voogd, kluchtspel","Bernagie, Pieter"
1767,1767-04-02,Oreste et Pylade,"Lagrange Chancel, François Joseph de"
1767,1767-04-02,L'oracle,"Saint-Foix, Germain François Poullain de"
1767,1767-04-04,"Jacoba van Beieren, gravin van Holland en Zeeland. Treurspel","Marre, Jan de"
1767,1767-04-04,L'oracle,"Saint-Foix, Germain François Poullain de"
1767,1767-04-06,"L'Embarras des richesses, comédie","Allainval, Léonor Jean Christine Soulas d'"
1767,1767-04-06,L'oracle,"Saint-Foix, Germain François Poullain de"
1767,1767-04-09,Cinna,"Corneille, Pierre"
1767,1767-04-09,De vermaakelyke tweegevechten; kluchtspel,"Elvervelt, Henrik van"
1767,1767-04-11,"Aristomène, tragédie","Marmontel, Jean François"
1767,1767-04-11,De vermaakelyke tweegevechten; kluchtspel,"Elvervelt, Henrik van"
1767,1767-04-13,Le joueur,"Regnard, Jean François"
1767,1767-04-13,De vermaakelyke tweegevechten; kluchtspel,"Elvervelt, Henrik van"
1767,1767-04-16,Arlequin Sauvage,"La Font, Joseph de"
1767,1767-04-16,Arlequin Sauvage,"Delisle de La Drevetière, Louis François"
1767,1767-04-16,De vermaakelyke tweegevechten; kluchtspel,"Elvervelt, Henrik van"
1767,1767-04-18,"Leo de Groote, treurspel","Lannoy, Juliana Cornelia de"
1767,1767-04-18,"La Pupille, comédie","Fagan, Christophe Barthélemy"
1767,1767-04-21,Don Quichot op de bruiloft van Kamácho; blyspel,"Langendijk, Pieter"
1767,1767-04-21,"Jan Klaaz. of gewaande dienstmaagt, blijspel","Asselijn, Thomas"
1767,1767-04-23,"Le Bélisaire, tragédie","Rotrou, Jean"
1767,1767-04-23,L'esprit de contradiction,"Rivière-Dufresny, Charles"
1767,1767-04-27,El tejedor de Segovia,"Ruiz de Alarcón y Mendoza, Juan"
1767,1767-04-27,"Lubin, ou le sot vange","Poisson, Raymond"
1767,1767-05-04,Artaxerce,"Lemierre, Antoine Marin"
1767,1767-05-04,"L'Usurier gentilhomme, comédie","Le Grand, Marc Antoine"
1767,1767-05-09,Artaxerce,"Lemierre, Antoine Marin"
1767,1767-05-09,Le mari retrouvé. Comédie,"Dancourt, Florent Carton"
1767,1767-05-11,Artaxerce,"Lemierre, Antoine Marin"
1767,1767-05-11,De huwelyken staat. Kluchtspél,"Bernagie, Pieter"
1767,1767-05-16,Iphigénie,"Racine, Jean"
1767,1767-05-16,Crispin rival de son maître,"Lesage, Alain René"
1767,1767-05-18,Hovaardij in armoede,"Lentfrinck, François"
1767,1767-05-18,"Het bedurven huishouwen, kluchtspel","Krook, Enoch"
1767,1767-05-18,"Het bedurven huishouwen, kluchtspel","Kroon, Daniel"
1767,1767-07-16,Le légataire universel,"Regnard, Jean François"
1767,1767-07-16,,
1767,1767-08-03,"L'orphelin de la Chine, tragédie",Voltaire
1767,1767-08-03,La maison de campagne,"Dancourt, Florent Carton"
1767,1767-08-06,De Vriendschap,"Winde, Martinus van"
1767,1767-08-06,Crispin musicien,"Hauteroche, Noe͏̈l Le Breton (sieur d' )"
1767,1767-08-08,Polyxène,"La Fosse, Antoine de"
1767,1767-08-08,"De wiskunstenaars, of 't Gevluchte juffertje","Langendijk, Pieter"
1767,1767-08-10,Le Mariage forcé,"Molière (ps. Poquelin, Jean Baptiste)"
1767,1767-08-10,George Dandin,"Molière (ps. Poquelin, Jean Baptiste)"
1767,1767-08-10,George Dandin,"Molière (ps. Poquelin, Jean Baptiste)"
1767,1767-08-13,Le joueur,"Regnard, Jean François"
1767,1767-08-13,Le médecin malgré lui,"Molière (ps. Poquelin, Jean Baptiste)"
1767,1767-08-15,"Arzases, of 't Edelmoedig verraad, treurspel","Huydecoper, Balthasar"
1767,1767-08-15,De belachelyke jonker. Kluchtspel,"Bernagie, Pieter"
1767,1767-08-17,Le Cid. Tragi-comedie.,"Corneille, Pierre"
1767,1767-08-17,"Le deuil, comédie","Hauteroche, Noe͏̈l Le Breton (sieur d' )"
1767,1767-08-20,"Cato, a Tragedy","Addison, Joseph"
1767,1767-08-20,"Cato, a Tragedy","Addison, Joseph"
1767,1767-08-20,La mère coquette ou les amants brouillés,"Quinault, Philippe"
1767,1767-08-22,"Astrate, roy de Tyr","Quinault, Philippe"
1767,1767-08-22,"De gewaande heidin, of De bedrogen gelukzoeker; kluchtspel","Elvervelt, Henrik van"
1767,1767-08-24,"Dom Cesar d'Avalos, comédie","Corneille, Thomas"
1767,1767-08-24,"De stiefmoer, kluchtspel","Asselijn, Thomas"
1767,1767-08-27,Fabricius. Treurspel,"Feitama, Sybrand"
1767,1767-08-27,"De ontrouwe voogd, kluchtspel","Bernagie, Pieter"
1767,1767-08-31,"Beslikte Swaantje, en drooge Fobert; of De boere rechtbank","Alewyn, Abraham"
1767,1767-08-31,"De Puiterveense helleveeg, of Beslikte Swaantje aan de tap","Alewyn, Abraham"
1767,1767-09-03,"La Mort de Pompée, tragédie","Corneille, Pierre"
1767,1767-09-03,Les trois freres rivaux,"La Font, Joseph de"
1767,1767-09-07,"De hedendaagsche waereld, zinnespel","Krook, Enoch"
1767,1767-09-07,"De hedendaagsche waereld, zinnespel","Kroon, Daniel"
1767,1767-09-07,"Krispyn, baron, en afslager. Kluchtspel","Benjamin, Hermanus"
1767,1767-09-10,Cleomenes. Treurspel,"Lingelbach, David"
1767,1767-09-10,"Sganarelle, ou le cocu imaginaire","Molière (ps. Poquelin, Jean Baptiste)"
1767,1767-09-12,Sertorius,"Corneille, Pierre"
1767,1767-09-12,"La Famille extravagante, comédie","Le Grand, Marc Antoine"
1767,1767-09-14,Arlequin Sauvage,"La Font, Joseph de"
1767,1767-09-14,Arlequin Sauvage,"Delisle de La Drevetière, Louis François"
1767,1767-09-14,"Philippyn, mr. koppelaar; blyspel.","Alewyn, Abraham"
1767,1767-09-17,"Romulus, tragedie","La Motte, Antoine Houdar de"
1767,1767-09-17,La coupe enchantée,"Chevillet de Champmeslé, Charles"
1767,1767-09-17,La coupe enchantée,"Dancourt, Florent Carton"
1767,1767-09-19,Childeric,"Morand, Pierre de"
1767,1767-09-19,Het eiland van verwarring; blyspel,"Elvervelt, Henrik van"
1767,1767-09-21,"De toveryen van Armida, of het belegerde Jeruzalem, treurspel","Peys, Adriaen"
1767,1767-09-21,Le mariage de rien,"Montfleury, Antoine Jacob"
1767,1767-09-22,"De toveryen van Armida, of het belegerde Jeruzalem, treurspel","Peys, Adriaen"
1767,1767-09-22,Broershert,"Leeuw, Adriaan Bastiaansz de"
1767,1767-09-23,La gitanilla de Madrid,"Cervantes y Saavedra, Miguel de"
1767,1767-09-23,"De meid juffrouw, kluchtspél","Lacroix, Pieter de"
1767,1767-09-24,Mudanzas de la fortuna y firmezas del amor,"Monroy y Silva, Cristóbal de"
1767,1767-09-24,Mudanzas de la fortuna y firmezas del amor,"Monroy y Silva, Cristóbal de"
1767,1767-09-24,De Schermerhornsche vrijstermarkt,"Schroder, Johannes"
1767,1767-09-25,"Le grand Tamerlan et Bajazet, tragedie","Magnon, Jean"
1767,1767-09-25,La nueva ira de Dios y Tamerlán de Persia,"Vélez de Guevara, Luis"
1767,1767-09-25,Arlequin Tamerlan; kluchtspel,"Elvervelt, Henrik van"
1767,1767-09-26,"Jacoba van Beieren, gravin van Holland en Zeeland. Treurspel","Marre, Jan de"
1767,1767-09-26,"De vryer kamenier, en de knecht minnemoer, of De gelukte liefdelist. Kluchtspel","Broek, Lambertus van den"
1767,1767-09-28,Don Quichot op de bruiloft van Kamácho; blyspel,"Langendijk, Pieter"
1767,1767-09-28,"Arlequin, tovenaar, en barbier. kluchtspel","Hoeven, Willem van der"
1767,1767-09-29,Le bourgeois gentilhomme,"Molière (ps. Poquelin, Jean Baptiste)"
1767,1767-09-29,Bedrogen lichtmis,"Mol, Johannes de (incorrectly: Jacob)"
1767,1767-09-30,"De dood van Willem den Eersten, prins van Oranje","Bruin, Claas"
1767,1767-09-30,Vechter. Kluchtspel,"Angelkot, Hermannus"
1767,1767-10-01,De doodelyke minnenyd; treurspel,"Hoeven, Willem van der"
1767,1767-10-01,Attendez-moi sous l'orme,"Regnard, Jean François"
1767,1767-10-01,Attendez-moi sous l'orme,"Rivière-Dufresny, Charles"
1767,1767-10-02,De dood van de graaven Egmond en Hoorne. Treurspel,"Asselijn, Thomas"
1767,1767-10-02,L'avocat sans estude,"Molière (ps. Poquelin, Jean Baptiste)"
1767,1767-10-02,L'avocat sans estude,"Rose dit Rosimond, Claude de la"
1767,1767-10-02,L'avocat sans estude,"Molière (ps. Poquelin, Jean Baptiste)"
1767,1767-10-02,L'avocat sans estude,"Rose dit Rosimond, Claude de la"
1767,1767-10-03,Andromaque,"Racine, Jean"
1767,1767-10-03,Andromaque,"Racine, Jean"
1767,1767-10-03,Colin maillard,"Dancourt, Florent Carton"
1767,1767-10-05,Los locos de Valencia,"Lope de Vega y Carpio, Félix"
1767,1767-10-05,Duifje en Snaphaan,"Fornenbergh, Jan Baptist van"
1767,1767-10-06,Los locos de Valencia,"Lope de Vega y Carpio, Félix"
1767,1767-10-06,De verlooren schildwacht. Kluchtspel,"Pluimer, Joan"
1767,1767-10-07,Los locos de Valencia,"Lope de Vega y Carpio, Félix"
1767,1767-10-07,Pekelharing,"Vos, Isaac"
1767,1767-10-08,"Le Bélisaire, tragédie","Rotrou, Jean"
1767,1767-10-08,"De meid, kaptein, schutter en tamboer, kluchtspel","Dulken, Gerrit van"
1767,1767-10-10,"Agrippa, roy d'Albe, ou le faux Tibérinus","Quinault, Philippe"
1767,1767-10-10,Les trois Gascons,"Dancourt, Florent Carton"
1767,1767-10-10,Les trois Gascons,"La Motte, Antoine Houdar de"
1767,1767-10-10,Les trois Gascons,"Boindin, Nicolas"
1767,1767-10-12,"Le malade imaginaire, comédie","Molière (ps. Poquelin, Jean Baptiste)"
1767,1767-10-12,"De spilpenning, of Verkwistende vrouw, blijspel","Asselijn, Thomas"
1767,1767-10-15,Hovaardij in armoede,"Lentfrinck, François"
1767,1767-10-15,Het studenteleven a.k.a. Het Franeker studentenleeven,"Bernagie, Pieter"
1767,1767-10-17,Nicomède,"Corneille, Pierre"
1767,1767-10-17,"Le naufrage, ou La pompe funèbre de Crispin","La Font, Joseph de"
1767,1767-10-19,"Arminius, Beschermer der Duytsche Vryheid","Bernagie, Pieter"
1767,1767-10-19,"Jan Klaaz. of gewaande dienstmaagt, blijspel","Asselijn, Thomas"
1767,1767-10-26,El tejedor de Segovia,"Ruiz de Alarcón y Mendoza, Juan"
1767,1767-10-26,"Lubin, ou le sot vange","Poisson, Raymond"
1767,1767-11-02,"Aarnout en Adolf van Egmond, hertogen van Gelder. Treurspel","Bruin, Claas"
1767,1767-11-02,"Het bedurven huishouwen, kluchtspel","Krook, Enoch"
1767,1767-11-02,"Het bedurven huishouwen, kluchtspel","Kroon, Daniel"
1767,1767-11-07,"Titus, tragédie","Belloy, Pierre Laurent Buirette de"
1767,1767-11-07,Le mari retrouvé. Comédie,"Dancourt, Florent Carton"
1767,1767-11-09,Reinar después de morir,"Vélez de Guevara, Luis"
1767,1767-11-09,Les précieuses ridicules,"Molière (ps. Poquelin, Jean Baptiste)"
1767,1767-11-14,Amasis. Tragedie,"Lagrange Chancel, François Joseph de"
1767,1767-11-14,Pekelharing,"Vos, Isaac"
1767,1767-11-16,"La folle gageure, ou Les divertissemens de la comtesse de Pembroc","Le Métel de Boisrobert, François"
1767,1767-11-16,"De zwetser, kluchtspel","Langendijk, Pieter"
1767,1767-11-21,Iphigénie,"Racine, Jean"
1767,1767-11-21,L'esprit de contradiction,"Rivière-Dufresny, Charles"
1767,1767-11-23,"L'Embarras des richesses, comédie","Allainval, Léonor Jean Christine Soulas d'"
1767,1767-11-23,"De bedrooge woekeraar, blyspel","Alewyn, Abraham"
1767,1767-11-28,"Scilla, treurspel","Rotgans, Lukas"
1767,1767-11-28,"Verliefde Brechje, kluchtspel","Haps, Pieter Willem van"
1767,1767-11-30,Amosis,"Nomsz, Johannes"
1767,1767-11-30,De ontdekte schyndeugd; blyspel,"Lingelbach, David"
1767,1767-12-05,Amosis,"Nomsz, Johannes"
1767,1767-12-05,"L'Usurier gentilhomme, comédie","Le Grand, Marc Antoine"
1767,1767-12-07,Amosis,"Nomsz, Johannes"
1767,1767-12-07,"Les carrosses d'Orleans, comédie","La Chapelle, Jean de"
1767,1767-12-07,"Les carrosses d'Orleans, comédie","La Chapelle, Jean de"
1767,1767-12-12,Amosis,"Nomsz, Johannes"
1767,1767-12-12,L'oracle,"Saint-Foix, Germain François Poullain de"
1767,1767-12-14,"Karel de Stoute, hartog van Bourgondie","Verhoek, Pieter"
1767,1767-12-14,L'oracle,"Saint-Foix, Germain François Poullain de"
1767,1767-12-19,"Horace, tragédie","Corneille, Pierre"
1767,1767-12-19,L'oracle,"Saint-Foix, Germain François Poullain de"
1767,1767-12-21,Gysbreght van Aemstel,"Vondel, Joost van den"
1767,1767-12-21,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van"
1767,1767-12-21,De bruiloft van Kloris en Roosje,"Buysero, Dirk"
1767,1767-12-28,Gysbreght van Aemstel,"Vondel, Joost van den"
1767,1767-12-28,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van"
1767,1767-12-28,De bruiloft van Kloris en Roosje,"Buysero, Dirk"
1768,1768-01-04,Gysbreght van Aemstel,"Vondel, Joost van den"
1768,1768-01-04,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van"
1768,1768-01-04,De bruiloft van Kloris en Roosje,"Buysero, Dirk"
1768,1768-01-09,Gysbreght van Aemstel,"Vondel, Joost van den"
1768,1768-01-09,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van"
1768,1768-01-09,De bruiloft van Kloris en Roosje,"Buysero, Dirk"
1768,1768-01-11,Gysbreght van Aemstel,"Vondel, Joost van den"
1768,1768-01-11,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van"
1768,1768-01-11,De bruiloft van Kloris en Roosje,"Buysero, Dirk"
1768,1768-01-16,"Leo de Groote, treurspel","Lannoy, Juliana Cornelia de"
1768,1768-01-16,"'t Koffyhuis, kluchtspel","Hoeven, Willem van der"
1768,1768-01-18,Gysbreght van Aemstel,"Vondel, Joost van den"
1768,1768-01-18,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van"
1768,1768-01-18,De bruiloft van Kloris en Roosje,"Buysero, Dirk"
1768,1768-01-23,"Heraclius, empereur d'Orient","Corneille, Pierre"
1768,1768-01-23,"De ontrouwe voogd, kluchtspel","Bernagie, Pieter"
1768,1768-01-25,L’Étourdi ou les Contretemps,"Molière (ps. Poquelin, Jean Baptiste)"
1768,1768-01-25,De belachelyke jonker. Kluchtspel,"Bernagie, Pieter"
1768,1768-01-30,"Gabinie, tragedie chretienne","Brueys, David Augustin de"
1768,1768-01-30,De huwelyken staat. Kluchtspél,"Bernagie, Pieter"
1768,1768-02-01,"Sigismundus, prince van Polen, of 't Leven is een droom. Bly-eyndigh treur-spel","Schouwenbergh, NN"
1768,1768-02-01,Haat en nydt,"Ogier, Willem"
1768,1768-02-06,"Sigismundus, prince van Polen, of 't Leven is een droom. Bly-eyndigh treur-spel","Schouwenbergh, NN"
1768,1768-02-06,La mère coquette ou les amants brouillés,"Quinault, Philippe"
1768,1768-02-08,"Sigismundus, prince van Polen, of 't Leven is een droom. Bly-eyndigh treur-spel","Schouwenbergh, NN"
1768,1768-02-08,"Le deuil, comédie","Hauteroche, Noe͏̈l Le Breton (sieur d' )"
1768,1768-02-13,"L'Enfant prodigue, comédie",Voltaire
1768,1768-02-13,Het eiland van verwarring; blyspel,"Elvervelt, Henrik van"
1768,1768-02-15,Le Cid. Tragi-comedie.,"Corneille, Pierre"
1768,1768-02-15,Marturio; blyspel,"Teeuwsen, Hendrik"
1768,1768-02-20,Artaxerce,"Lemierre, Antoine Marin"
1768,1768-02-20,Marturio; blyspel,"Teeuwsen, Hendrik"
1768,1768-02-22,"De dood van Johan en Garcias, of De onzydige regtspleeging van Cosmos de Medicis, groothertog van Toscanen. Treurspel","Bruin, Claas"
1768,1768-02-22,Marturio; blyspel,"Teeuwsen, Hendrik"
1768,1768-02-29,De doodelyke minnenyd; treurspel,"Hoeven, Willem van der"
1768,1768-02-29,Bedrogen lichtmis,"Mol, Johannes de (incorrectly: Jacob)"
1768,1768-03-07,"Karel, erfprins van Spanje. Treurspel","Bidloo, Govert"
1768,1768-03-07,"Sganarelle, ou le cocu imaginaire","Molière (ps. Poquelin, Jean Baptiste)"
1768,1768-03-12,"Zelmire, tragédie","Belloy, Pierre Laurent Buirette de"
1768,1768-03-12,Diderik Menschenskræk,"Holberg, Ludvig"
1768,1768-03-14,Iemant en Niemant,"Vos, Isaac"
1768,1768-03-14,"Krelis Louwen, of Alexander de Groote op het poëetemaal","Langendijk, Pieter"
1768,1768-03-19,Iemant en Niemant,"Vos, Isaac"
1768,1768-03-19,"La Pupille, comédie","Fagan, Christophe Barthélemy"
1768,1768-03-21,Iemant en Niemant,"Vos, Isaac"
1768,1768-03-21,Henrich og Pernille,"Holberg, Ludvig"
1768,1768-03-26,Olympie,Voltaire
1768,1768-03-26,La coupe enchantée,"Chevillet de Champmeslé, Charles"
1768,1768-03-26,La coupe enchantée,"Dancourt, Florent Carton"
1768,1768-03-28,De dood van de graaven Egmond en Hoorne. Treurspel,"Asselijn, Thomas"
1768,1768-03-28,L'avocat sans estude,"Molière (ps. Poquelin, Jean Baptiste)"
1768,1768-03-28,L'avocat sans estude,"Rose dit Rosimond, Claude de la"
1768,1768-03-28,L'avocat sans estude,"Molière (ps. Poquelin, Jean Baptiste)"
1768,1768-03-28,L'avocat sans estude,"Rose dit Rosimond, Claude de la"
1768,1768-04-02,Demofoonte,"Metastasio, Pietro"
1768,1768-04-02,Le mari retrouvé. Comédie,"Dancourt, Florent Carton"
1768,1768-04-05,Don Quichot op de bruiloft van Kamácho; blyspel,"Langendijk, Pieter"
1768,1768-04-05,"De spilpenning, of Verkwistende vrouw, blijspel","Asselijn, Thomas"
1768,1768-04-09,"Rhadamiste et Zénobie, tragédie","Crébillon, Prosper Jolyot de"
1768,1768-04-09,Crispin rival de son maître,"Lesage, Alain René"
1768,1768-04-11,L'école des femmes,"Molière (ps. Poquelin, Jean Baptiste)"
1768,1768-04-11,Henrich og Pernille,"Holberg, Ludvig"
1768,1768-04-16,Amosis,"Nomsz, Johannes"
1768,1768-04-16,L'amant auteur et valet: comédie,"Cérou, Pierre"
1768,1768-04-18,El tejedor de Segovia,"Ruiz de Alarcón y Mendoza, Juan"
1768,1768-04-18,"Lubin, ou le sot vange","Poisson, Raymond"
1768,1768-04-25,Arlequin Sauvage,"La Font, Joseph de"
1768,1768-04-25,Arlequin Sauvage,"Delisle de La Drevetière, Louis François"
1768,1768-04-25,"De Puiterveense helleveeg, of Beslikte Swaantje aan de tap","Alewyn, Abraham"
1768,1768-05-02,"Karel de Stoute, hartog van Bourgondie","Verhoek, Pieter"
1768,1768-05-02,La maison de campagne,"Dancourt, Florent Carton"
1768,1768-05-07,"Hypermnestre, tragédie","Lemierre, Antoine Marin"
1768,1768-05-07,Les folies amoureuses,"Regnard, Jean François"
1768,1768-05-09,"Sabinus et Éponine, tragédie","Richer, Henri"
1768,1768-05-09,Crispin médecin,"Hauteroche, Noe͏̈l Le Breton (sieur d' )"
1768,1768-05-14,"Le Brutus, tragédie",Voltaire
1768,1768-05-14,"L'Usurier gentilhomme, comédie","Le Grand, Marc Antoine"
1768,1768-05-16,"Sigismundus, prince van Polen, of 't Leven is een droom. Bly-eyndigh treur-spel","Schouwenbergh, NN"
1768,1768-05-16,De Schermerhornsche vrijstermarkt,"Schroder, Johannes"
1768,1768-06-01,Demofoonte,"Metastasio, Pietro"
1768,1768-06-01,De huwelyken staat. Kluchtspél,"Bernagie, Pieter"
1768,1768-06-03,"La folle gageure, ou Les divertissemens de la comtesse de Pembroc","Le Métel de Boisrobert, François"
1768,1768-06-03,L'avocat sans estude,"Molière (ps. Poquelin, Jean Baptiste)"
1768,1768-06-03,L'avocat sans estude,"Rose dit Rosimond, Claude de la"
1768,1768-06-03,L'avocat sans estude,"Molière (ps. Poquelin, Jean Baptiste)"
1768,1768-06-03,L'avocat sans estude,"Rose dit Rosimond, Claude de la"
1768,1768-06-06,"Romulus, tragedie","La Motte, Antoine Houdar de"
1768,1768-06-06,Het studenteleven a.k.a. Het Franeker studentenleeven,"Bernagie, Pieter"
1768,1768-06-07,"Beslikte Swaantje, en drooge Fobert; of De boere rechtbank","Alewyn, Abraham"
1768,1768-06-07,"De Puiterveense helleveeg, of Beslikte Swaantje aan de tap","Alewyn, Abraham"
1768,1768-06-09,De Vriendschap,"Winde, Martinus van"
1768,1768-06-09,Bedrogen lichtmis,"Mol, Johannes de (incorrectly: Jacob)"
1768,1768-06-11,Amasis. Tragedie,"Lagrange Chancel, François Joseph de"
1768,1768-06-11,Attendez-moi sous l'orme,"Regnard, Jean François"
1768,1768-06-11,Attendez-moi sous l'orme,"Rivière-Dufresny, Charles"
1768,1768-06-13,Annette et Lubin : comédie,"Favart, Marie"
1768,1768-06-13,Annette et Lubin : comédie,"Blaise, Adolphe Benoît"
1768,1768-06-13,Le tonnelier : opéra-comique,"Audinot, Nicolas Médard"
1768,1768-06-13,Le tonnelier : opéra-comique,"Gossec, François-Joseph"
1768,1768-06-16,"Le maréchal ferrant, opera","Anseaume, Louis"
1768,1768-06-16,"Le maréchal ferrant, opera","Quétant, Antoine-François"
1768,1768-06-16,"Le maréchal ferrant, opera","Philidor, François-André Danican"
1768,1768-06-16,"Les Deux Chasseurs et la Laitière, opéra-comique","Anseaume, Louis"
1768,1768-06-16,"Les Deux Chasseurs et la Laitière, opéra-comique","Duni, Egidio"
1768,1768-06-16,"Les Deux Chasseurs et la Laitière, opéra-comique","Anseaume, Louis"
1768,1768-06-16,"Les Deux Chasseurs et la Laitière, opéra-comique","Duni, Egidio"
1768,1768-06-18,Mazet. Comédie,"Anseaume, Louis"
1768,1768-06-18,Mazet. Comédie,"Duni, Egidio"
1768,1768-06-18,Le tonnelier : opéra-comique,"Audinot, Nicolas Médard"
1768,1768-06-18,Le tonnelier : opéra-comique,"Gossec, François-Joseph"
1768,1768-06-20,"Rose et Colas, opéra-comique","Sedaine, Michel Jean"
1768,1768-06-20,"Rose et Colas, opéra-comique","Monsigny, Pierre Alexandre"
1768,1768-06-20,Annette et Lubin : comédie,"Favart, Marie"
1768,1768-06-20,Annette et Lubin : comédie,"Blaise, Adolphe Benoît"
1768,1768-06-21,"Le Roi et le Fermier, opéra-comique","Sedaine, Michel Jean"
1768,1768-06-21,"Le Roi et le Fermier, opéra-comique","Monsigny, Pierre Alexandre"
1768,1768-06-21,"Les trocqueurs, opéra comique","Vadé, Jean Joseph"
1768,1768-06-21,"Les trocqueurs, opéra comique","Dauvergne, Antoine"
